date,1a. open (EUR),2a. high (EUR),3a. low (EUR),4a. close (EUR),5. volume
2023-05-06 12:00:00,26551.56,26581.08,26377.0,26457.01,55.7006
2023-05-06 13:00:00,26454.22,26456.26,26213.04,26260.64,53.44139
2023-05-06 14:00:00,26259.35,26259.35,25905.01,25933.3,116.18164
2023-05-06 15:00:00,25930.0,25985.6,25696.41,25931.22,79.14917
2023-05-06 16:00:00,25933.14,26090.0,25890.0,26064.01,61.24399
2023-05-06 17:00:00,26064.37,26204.62,26024.96,26185.73,49.3565
2023-05-06 18:00:00,26188.54,26330.0,26181.08,26281.19,51.70863
2023-05-06 19:00:00,26281.18,26331.31,26169.9,26186.98,50.71652
2023-05-06 20:00:00,26186.99,26221.0,26105.6,26171.01,27.1102
2023-05-06 21:00:00,26171.0,26190.99,26000.0,26110.68,43.06885
2023-05-06 22:00:00,26103.99,26138.89,26058.08,26088.9,20.19438
2023-05-06 23:00:00,26084.2,26165.59,26079.25,26139.15,14.33947
2023-05-07 00:00:00,26139.14,26278.99,26109.0,26274.18,36.68787
2023-05-07 01:00:00,26273.99,26445.99,26134.64,26200.89,47.20413
2023-05-07 02:00:00,26204.88,26230.31,26081.55,26087.4,27.23184
2023-05-07 03:00:00,26085.24,26103.54,26001.58,26057.0,15.94591
2023-05-07 04:00:00,26061.93,26085.01,26015.21,26048.82,22.95226
2023-05-07 05:00:00,26047.35,26085.15,26017.69,26082.0,22.96089
2023-05-07 06:00:00,26082.01,26267.38,26076.0,26229.01,14.78024
2023-05-07 07:00:00,26231.22,26264.0,26175.82,26231.5,17.95725
2023-05-07 08:00:00,26230.33,26279.0,26180.49,26205.16,23.08619
2023-05-07 09:00:00,26206.2,26217.51,25989.14,25994.0,27.58311
2023-05-07 10:00:00,25993.98,26065.04,25961.76,26059.78,22.77737
2023-05-07 11:00:00,26063.72,26117.44,25904.36,26046.87,63.47941
2023-05-07 12:00:00,26047.52,26137.48,26030.04,26090.83,37.99201
2023-05-07 13:00:00,26090.98,26300.04,26077.0,26238.38,41.22521
2023-05-07 14:00:00,26237.01,26398.0,26190.78,26357.3,36.98917
2023-05-07 15:00:00,26361.0,26370.36,26221.53,26267.91,21.57438
2023-05-07 16:00:00,26267.95,26290.83,26144.0,26279.98,41.36051
2023-05-07 17:00:00,26280.0,26350.0,26235.02,26274.04,48.77753
2023-05-07 18:00:00,26274.03,26321.0,26236.77,26260.0,85.92221
2023-05-07 19:00:00,26259.91,26316.7,26176.48,26297.26,37.01951
2023-05-07 20:00:00,26292.56,26321.86,26255.65,26280.0,19.57167
2023-05-07 21:00:00,26281.86,26322.0,26143.99,26163.0,19.61296
2023-05-07 22:00:00,26169.43,26237.0,26125.42,26162.47,18.45803
2023-05-07 23:00:00,26161.01,26208.41,25853.34,25882.0,86.48791
2023-05-08 00:00:00,25882.03,26074.84,25822.0,26016.99,76.44716
2023-05-08 01:00:00,26021.04,26037.46,25560.0,25699.9,140.34547
2023-05-08 02:00:00,25699.14,25755.64,25616.01,25741.01,42.96622
2023-05-08 03:00:00,25741.0,25741.0,25500.0,25638.3,50.98905
2023-05-08 04:00:00,25641.27,25658.06,25540.79,25552.98,28.19618
2023-05-08 05:00:00,25551.98,25682.0,25505.89,25682.0,41.52292
2023-05-08 06:00:00,25678.01,25680.83,25546.0,25580.49,26.63593
2023-05-08 07:00:00,25578.18,25609.64,25302.9,25422.7,60.89352
2023-05-08 08:00:00,25422.7,25430.17,25078.67,25207.26,92.67088
2023-05-08 09:00:00,25208.95,25426.44,25186.01,25409.6,64.54459
2023-05-08 10:00:00,25409.03,25433.24,25352.0,25400.5,55.23322
2023-05-08 11:00:00,25400.02,25427.15,25330.44,25425.83,39.05277
2023-05-08 12:00:00,25425.83,25431.82,25244.66,25263.7,57.69326
2023-05-08 13:00:00,25259.87,25434.32,25234.32,25332.88,69.23455
2023-05-08 14:00:00,25328.98,25498.06,25200.0,25480.51,60.91522
2023-05-08 15:00:00,25486.73,25588.0,25365.76,25397.0,89.63381
2023-05-08 16:00:00,25396.03,25432.99,25331.93,25361.86,48.61915
2023-05-08 17:00:00,25362.64,25402.72,25088.51,25088.51,101.24979
2023-05-08 18:00:00,25087.0,25152.98,24908.23,25054.79,165.92098
2023-05-08 19:00:00,25054.79,25078.76,24900.0,24937.43,82.99868
2023-05-08 20:00:00,24940.26,25123.99,24877.01,25119.38,84.29587
2023-05-08 21:00:00,25113.01,25228.59,25017.11,25133.0,56.58745
2023-05-08 22:00:00,25139.15,25248.02,25117.11,25237.11,40.25121
2023-05-08 23:00:00,25240.97,25296.72,25180.4,25275.3,31.76969
2023-05-09 00:00:00,25275.92,25276.01,25171.51,25198.04,18.91354
2023-05-09 01:00:00,25201.32,25349.02,25185.0,25308.91,41.56987
2023-05-09 02:00:00,25310.21,25310.21,25181.92,25256.02,12.62042
2023-05-09 03:00:00,25256.01,25256.01,25176.52,25230.0,20.04327
2023-05-09 04:00:00,25229.01,25243.67,25179.18,25215.13,17.63089
2023-05-09 05:00:00,25216.76,25224.72,25119.67,25137.63,38.67635
2023-05-09 06:00:00,25134.92,25168.69,25023.51,25133.01,35.91991
2023-05-09 07:00:00,25133.01,25304.84,25096.68,25301.01,34.9961
2023-05-09 08:00:00,25300.87,25302.68,25195.96,25204.86,65.8495
2023-05-09 09:00:00,25205.66,25230.58,25170.01,25210.39,27.75825
2023-05-09 10:00:00,25210.4,25283.52,25191.82,25217.09,27.95891
2023-05-09 11:00:00,25217.09,25379.83,25157.24,25342.15,37.57393
2023-05-09 12:00:00,25342.15,25460.71,25317.93,25449.2,56.44235
2023-05-09 13:00:00,25449.2,25513.16,25240.04,25296.0,83.47211
2023-05-09 14:00:00,25296.27,25301.14,25112.42,25235.17,85.87125
2023-05-09 15:00:00,25235.27,25272.4,25081.96,25107.43,74.4732
2023-05-09 16:00:00,25109.65,25367.6,25076.06,25367.6,62.45775
2023-05-09 17:00:00,25370.0,25409.97,25236.0,25275.28,28.1696
2023-05-09 18:00:00,25276.68,25326.64,25180.73,25221.05,40.71567
2023-05-09 19:00:00,25221.96,25375.0,25161.08,25360.78,60.12245
2023-05-09 20:00:00,25369.49,25421.56,25270.02,25312.0,22.68968
2023-05-09 21:00:00,25307.99,25321.0,25249.97,25265.94,62.82902
2023-05-09 22:00:00,25270.0,25276.99,25191.39,25243.0,10.59475
2023-05-09 23:00:00,25243.59,25314.0,25238.5,25290.78,25.69967
2023-05-10 00:00:00,25290.2,25419.99,25281.66,25388.1,58.60854
2023-05-10 01:00:00,25388.99,25477.14,25322.96,25349.29,53.64811
2023-05-10 02:00:00,25349.3,25388.16,25309.05,25318.41,14.3853
2023-05-10 03:00:00,25320.09,25356.29,25295.48,25310.97,30.16414
2023-05-10 04:00:00,25310.01,25318.25,25278.48,25316.01,7.53851
2023-05-10 05:00:00,25316.01,25346.28,25293.12,25301.46,16.0002
2023-05-10 06:00:00,25301.46,25301.46,25228.45,25276.61,16.25417
2023-05-10 07:00:00,25272.01,25272.01,25170.01,25223.44,47.02094
2023-05-10 08:00:00,25225.29,25296.59,25189.57,25275.48,64.20122
2023-05-10 09:00:00,25275.51,25304.0,25250.0,25271.49,32.01128
2023-05-10 10:00:00,25275.63,25292.12,25220.13,25247.51,34.31406
2023-05-10 11:00:00,25249.74,25323.98,25246.82,25319.07,39.82086
2023-05-10 12:00:00,25319.01,25692.98,25291.98,25684.0,124.90455
2023-05-10 13:00:00,25688.01,25821.85,25590.0,25737.91,83.3584
2023-05-10 14:00:00,25738.99,25809.53,25656.46,25700.4,65.34766
2023-05-10 15:00:00,25699.37,25799.98,25674.0,25764.89,32.27103
2023-05-10 16:00:00,25764.89,25886.66,25760.99,25779.01,53.38017
2023-05-10 17:00:00,25782.61,25810.0,24512.0,25173.21,281.88518
2023-05-10 18:00:00,25175.0,25218.2,25045.91,25096.21,53.02242
2023-05-10 19:00:00,25096.24,25426.34,25071.21,25309.64,52.59445
2023-05-10 20:00:00,25311.97,25567.63,25276.29,25460.99,66.26293
2023-05-10 21:00:00,25469.0,25481.91,24923.55,25153.38,74.25302
2023-05-10 22:00:00,25146.04,25329.01,25140.46,25301.99,19.96757
2023-05-10 23:00:00,25301.94,25350.0,25220.47,25241.03,11.17572
2023-05-11 00:00:00,25241.01,25261.23,25085.28,25144.0,22.48847
2023-05-11 01:00:00,25144.0,25199.1,25103.0,25182.38,14.22873
2023-05-11 02:00:00,25186.01,25223.13,25146.31,25156.63,13.48973
2023-05-11 03:00:00,25156.69,25156.69,25030.81,25102.45,18.21588
2023-05-11 04:00:00,25103.0,25145.39,25053.0,25144.16,17.96025
2023-05-11 05:00:00,25142.77,25173.75,25072.5,25166.0,19.7132
2023-05-11 06:00:00,25162.9,25247.72,25120.0,25243.0,31.53562
2023-05-11 07:00:00,25243.1,25293.0,25155.88,25189.77,36.83689
2023-05-11 08:00:00,25189.74,25191.36,25020.76,25148.95,46.36141
2023-05-11 09:00:00,25148.01,25205.0,25112.0,25167.53,35.45161
2023-05-11 10:00:00,25166.86,25214.21,25150.72,25184.01,55.42036
2023-05-11 11:00:00,25184.0,25209.42,25127.03,25154.9,39.41679
2023-05-11 12:00:00,25158.76,25337.22,25045.93,25148.67,57.16293
2023-05-11 13:00:00,25146.0,25286.79,24955.16,25040.0,72.06737
2023-05-11 14:00:00,25048.0,25147.74,24771.48,24933.48,92.26991
2023-05-11 15:00:00,24932.8,25039.01,24860.91,24992.0,56.61031
2023-05-11 16:00:00,24992.28,25002.78,24899.0,24916.84,42.30347
2023-05-11 17:00:00,24916.3,24935.4,24600.0,24739.11,87.47037
2023-05-11 18:00:00,24739.11,24823.0,24619.38,24798.25,55.2479
2023-05-11 19:00:00,24794.91,24876.36,24555.0,24667.7,70.359
2023-05-11 20:00:00,24677.41,24850.0,24647.01,24820.69,28.92791
2023-05-11 21:00:00,24821.51,24872.9,24774.0,24806.99,24.63971
2023-05-11 22:00:00,24806.98,24871.97,24733.78,24738.33,26.72736
2023-05-11 23:00:00,24735.0,24875.0,24662.62,24798.99,15.92449
2023-05-12 00:00:00,24798.99,24858.58,24747.02,24841.02,15.04508
2023-05-12 01:00:00,24844.66,24888.14,24671.37,24697.0,22.82682
2023-05-12 02:00:00,24691.81,24702.2,24400.0,24486.81,49.80013
2023-05-12 03:00:00,24485.58,24549.72,24387.0,24422.77,44.98511
2023-05-12 04:00:00,24429.0,24532.52,24363.0,24477.88,37.28049
2023-05-12 05:00:00,24476.57,24495.74,24050.0,24128.39,78.27245
2023-05-12 06:00:00,24125.96,24166.53,24000.16,24155.77,91.05993
2023-05-12 07:00:00,24153.84,24237.47,24112.94,24205.38,65.14153
2023-05-12 08:00:00,24207.31,24273.0,24136.94,24176.89,52.13802
2023-05-12 09:00:00,24175.82,24318.27,24174.68,24266.6,58.88007
2023-05-12 10:00:00,24266.56,24290.24,24194.0,24201.01,52.90061
2023-05-12 11:00:00,24203.0,24286.0,24186.1,24266.91,65.68048
2023-05-12 12:00:00,24266.65,24427.24,24247.37,24354.27,61.5006
2023-05-12 13:00:00,24355.25,24473.86,24302.35,24388.0,64.72023
2023-05-12 14:00:00,24384.36,24530.47,24254.92,24276.95,87.776
2023-05-12 15:00:00,24274.98,24351.36,24246.3,24297.0,50.58892
2023-05-12 16:00:00,24297.0,24384.93,24226.06,24264.73,51.36507
2023-05-12 17:00:00,24264.36,24383.0,24253.3,24305.0,32.37909
2023-05-12 18:00:00,24306.59,24368.3,24293.01,24312.01,37.89009
2023-05-12 19:00:00,24312.77,24486.66,23870.06,24466.3,167.15726
2023-05-12 20:00:00,24460.0,24489.42,24370.72,24455.02,56.03493
2023-05-12 21:00:00,24455.93,24774.06,24455.93,24705.02,64.09522
2023-05-12 22:00:00,24706.0,24830.19,24589.02,24631.76,36.82505
2023-05-12 23:00:00,24628.61,24746.95,24600.39,24733.21,17.34228
2023-05-13 00:00:00,24741.69,24779.0,24635.49,24773.84,18.73039
2023-05-13 01:00:00,24778.99,24928.44,24734.24,24764.0,41.65157
2023-05-13 02:00:00,24769.99,24787.0,24712.41,24722.41,16.23075
2023-05-13 03:00:00,24723.7,24796.51,24714.01,24749.03,13.82395
2023-05-13 04:00:00,24749.03,24790.45,24711.21,24752.44,13.12007
2023-05-13 05:00:00,24752.23,24822.1,24703.5,24712.69,29.80899
2023-05-13 06:00:00,24713.62,24742.18,24694.53,24723.0,16.96178
2023-05-13 07:00:00,24725.0,24797.36,24691.99,24777.01,31.494
2023-05-13 08:00:00,24777.01,24816.52,24746.74,24804.4,25.66762
2023-05-13 09:00:00,24803.78,24825.96,24766.2,24820.0,26.45184
2023-05-13 10:00:00,24818.98,24854.06,24765.0,24840.3,27.1465
2023-05-13 11:00:00,24838.5,24862.01,24792.21,24826.38,18.88379
2023-05-13 12:00:00,24828.17,24900.0,24772.99,24832.0,17.63527
2023-05-13 13:00:00,24832.57,24883.96,24791.54,24830.96,24.70583
2023-05-13 14:00:00,24830.99,24854.24,24749.0,24801.83,22.75746
2023-05-13 15:00:00,24802.01,24838.19,24771.13,24828.54,16.14086
2023-05-13 16:00:00,24828.55,24866.75,24804.97,24855.69,17.94478
2023-05-13 17:00:00,24855.99,24862.14,24814.64,24828.45,14.24039
2023-05-13 18:00:00,24822.7,25041.22,24792.02,24805.35,28.28099
2023-05-13 19:00:00,24813.37,24970.97,24798.51,24861.31,22.43905
2023-05-13 20:00:00,24861.31,24943.0,24859.0,24931.24,18.85385
2023-05-13 21:00:00,24932.67,24973.09,24894.44,24899.8,23.54515
2023-05-13 22:00:00,24900.94,24928.42,24867.89,24920.57,12.37347
2023-05-13 23:00:00,24921.66,24959.29,24780.06,24806.63,12.90752
2023-05-14 00:00:00,24798.83,24831.0,24626.87,24761.09,38.27896
2023-05-14 01:00:00,24761.99,24768.89,24661.92,24741.11,23.86071
2023-05-14 02:00:00,24741.11,24835.43,24729.6,24817.13,15.06764
2023-05-14 03:00:00,24814.39,24874.03,24786.42,24867.19,11.63356
2023-05-14 04:00:00,24868.6,24876.64,24804.23,24831.89,12.23015
2023-05-14 05:00:00,24835.38,24860.12,24815.56,24841.03,11.32658
2023-05-14 06:00:00,24840.01,24898.99,24838.39,24854.92,16.27404
2023-05-14 07:00:00,24859.0,24885.59,24840.05,24864.43,13.58437
2023-05-14 08:00:00,24864.44,24899.99,24850.29,24863.36,15.88532
2023-05-14 09:00:00,24864.07,24883.99,24827.47,24863.0,12.7674
2023-05-14 10:00:00,24863.84,24868.52,24832.0,24842.04,13.28246
2023-05-14 11:00:00,24842.03,24847.0,24804.0,24819.79,11.45917
2023-05-14 12:00:00,24817.02,24876.18,24754.26,24874.22,18.80199
2023-05-14 13:00:00,24876.18,24930.44,24831.24,24918.8,16.19863
2023-05-14 14:00:00,24927.05,24965.17,24863.57,24959.18,14.9103
2023-05-14 15:00:00,24956.99,25179.38,24956.99,25063.03,47.91801
2023-05-14 16:00:00,25063.53,25114.0,24927.47,24959.3,23.12358
2023-05-14 17:00:00,24953.0,24979.49,24868.12,24945.87,26.2364
2023-05-14 18:00:00,24943.11,24959.48,24867.99,24921.41,18.06084
2023-05-14 19:00:00,24923.26,24942.1,24844.77,24905.21,31.58701
2023-05-14 20:00:00,24901.25,24949.0,24842.01,24939.0,27.76201
2023-05-14 21:00:00,24939.0,24961.92,24859.0,24879.48,31.36943
2023-05-14 22:00:00,24879.48,24926.39,24856.0,24879.66,19.6479
2023-05-14 23:00:00,24881.59,24905.0,24843.46,24894.0,15.98161
2023-05-15 00:00:00,24891.22,24905.85,24708.0,24786.92,45.90738
2023-05-15 01:00:00,24789.0,25209.35,24769.86,25125.0,66.6872
2023-05-15 02:00:00,25127.0,25168.56,25060.15,25105.33,19.38319
2023-05-15 03:00:00,25103.86,25183.21,25099.91,25158.1,16.39261
2023-05-15 04:00:00,25159.0,25222.33,25105.09,25206.45,24.41733
2023-05-15 05:00:00,25206.02,25278.46,25154.73,25237.73,56.04721
2023-05-15 06:00:00,25237.73,25432.98,25220.13,25371.0,71.77347
2023-05-15 07:00:00,25372.01,25390.68,25270.36,25295.92,34.96792
2023-05-15 08:00:00,25295.92,25332.31,25270.0,25321.45,20.49635
2023-05-15 09:00:00,25321.45,25369.99,25239.0,25277.32,29.97334
2023-05-15 10:00:00,25277.99,25286.9,25229.57,25253.05,34.7302
2023-05-15 11:00:00,25253.02,25279.63,25163.88,25181.54,43.48525
2023-05-15 12:00:00,25181.55,25237.4,25163.0,25226.8,38.44099
2023-05-15 13:00:00,25227.08,25300.01,25200.0,25231.88,37.24952
2023-05-15 14:00:00,25234.53,25406.0,25103.06,25296.04,53.73996
2023-05-15 15:00:00,25299.19,25334.32,25252.91,25275.36,40.71122
2023-05-15 16:00:00,25276.51,25442.38,25253.91,25346.02,52.97502
2023-05-15 17:00:00,25354.67,25513.33,25291.62,25373.56,43.43457
2023-05-15 18:00:00,25373.56,25391.0,25258.86,25308.24,21.25418
2023-05-15 19:00:00,25309.01,25318.01,25210.0,25281.0,20.58647
2023-05-15 20:00:00,25287.58,25293.38,25217.24,25230.37,9.98158
2023-05-15 21:00:00,25231.7,25269.02,25202.35,25253.72,12.92701
2023-05-15 22:00:00,25253.72,25253.72,25150.02,25195.01,19.05984
2023-05-15 23:00:00,25195.01,25202.04,25032.46,25069.0,24.31882
2023-05-16 00:00:00,25062.51,25172.0,24975.22,25085.92,27.24989
2023-05-16 01:00:00,25085.03,25125.99,24767.65,24927.54,57.52718
2023-05-16 02:00:00,24920.71,24976.73,24883.0,24965.37,21.04045
2023-05-16 03:00:00,24964.45,25017.62,24941.94,25007.99,15.32096
2023-05-16 04:00:00,25016.0,25024.0,24970.01,24984.72,9.19466
2023-05-16 05:00:00,24983.37,25032.05,24906.36,24939.57,26.1581
2023-05-16 06:00:00,24940.28,24991.34,24884.94,24950.17,23.1012
2023-05-16 07:00:00,24948.69,25100.55,24941.29,25095.61,27.97314
2023-05-16 08:00:00,25099.57,25129.0,25014.98,25063.11,31.10805
2023-05-16 09:00:00,25062.33,25078.73,24935.01,24945.91,53.74049
2023-05-16 10:00:00,24945.0,24966.99,24832.73,24848.48,53.82307
2023-05-16 11:00:00,24848.49,24946.0,24831.51,24894.15,22.15865
2023-05-16 12:00:00,24895.89,24975.03,24850.3,24924.59,38.93079
2023-05-16 13:00:00,24922.53,25000.99,24875.0,24877.92,42.17395
2023-05-16 14:00:00,24878.96,24940.65,24811.57,24902.19,66.49549
2023-05-16 15:00:00,24902.19,25000.35,24896.0,24969.0,39.29091
2023-05-16 16:00:00,24969.0,25045.91,24900.0,24962.99,28.21926
2023-05-16 17:00:00,24959.03,25001.82,24874.49,24997.22,19.87422
2023-05-16 18:00:00,25000.99,25021.0,24910.01,24959.28,18.19725
2023-05-16 19:00:00,24959.31,24978.74,24820.01,24866.78,26.52924
2023-05-16 20:00:00,24860.01,24900.0,24830.04,24869.0,22.56683
2023-05-16 21:00:00,24866.72,24959.0,24840.27,24919.06,10.12411
2023-05-16 22:00:00,24916.93,24943.43,24885.24,24901.59,16.56168
2023-05-16 23:00:00,24900.0,24952.77,24878.01,24931.99,5.26603
2023-05-17 00:00:00,24930.81,24988.63,24873.2,24977.0,6.56668
2023-05-17 01:00:00,24976.0,25099.99,24935.02,25038.8,25.66754
2023-05-17 02:00:00,25038.93,25060.0,24938.26,24943.9,7.28771
2023-05-17 03:00:00,24940.2,25010.4,24925.0,24942.01,4.83409
2023-05-17 04:00:00,24942.5,24980.37,24928.49,24953.92,10.2579
2023-05-17 05:00:00,24952.99,24953.34,24887.2,24902.99,12.9666
2023-05-17 06:00:00,24902.99,24913.13,24843.9,24911.39,18.88434
2023-05-17 07:00:00,24913.13,24941.19,24726.17,24818.87,40.8509
2023-05-17 08:00:00,24816.0,24834.42,24745.01,24810.59,30.11044
2023-05-17 09:00:00,24810.59,24872.27,24798.68,24867.97,20.05409
2023-05-17 10:00:00,24867.04,24918.89,24831.08,24874.0,22.74898
2023-05-17 11:00:00,24873.74,24873.91,24585.98,24667.82,54.55302
2023-05-17 12:00:00,24668.32,24784.56,24640.59,24712.01,33.51569
2023-05-17 13:00:00,24712.01,24793.87,24655.73,24693.28,32.82854
2023-05-17 14:00:00,24696.44,24850.0,24589.01,24814.0,48.38249
2023-05-17 15:00:00,24815.13,24844.71,24746.01,24808.55,35.86944
2023-05-17 16:00:00,24806.33,24915.0,24751.04,24875.08,42.94943
2023-05-17 17:00:00,24875.09,25114.48,24828.15,25030.91,48.47311
2023-05-17 18:00:00,25035.99,25150.0,25017.81,25061.04,35.69682
2023-05-17 19:00:00,25060.0,25374.61,25060.0,25304.28,83.14351
2023-05-17 20:00:00,25315.0,25387.0,25197.0,25262.13,27.18308
2023-05-17 21:00:00,25263.41,25418.54,25204.96,25291.44,31.57754
2023-05-17 22:00:00,25292.56,25318.2,25231.0,25264.53,9.24042
2023-05-17 23:00:00,25264.99,25357.75,25264.99,25340.45,11.30531
2023-05-18 00:00:00,25340.99,25405.59,25278.11,25279.17,8.63971
2023-05-18 01:00:00,25282.46,25313.5,25221.0,25239.33,8.17883
2023-05-18 02:00:00,25239.32,25295.75,25210.05,25261.62,3.14682
2023-05-18 03:00:00,25260.22,25296.57,25244.4,25291.44,4.42255
2023-05-18 04:00:00,25292.19,25294.53,25238.97,25244.94,7.77235
2023-05-18 05:00:00,25245.12,25260.85,25172.72,25174.12,20.42717
2023-05-18 06:00:00,25173.33,25200.03,25105.78,25163.03,14.92089
2023-05-18 07:00:00,25161.44,25402.4,25152.09,25359.18,35.06283
2023-05-18 08:00:00,25354.8,25400.89,25314.54,25358.48,29.31819
2023-05-18 09:00:00,25358.0,25398.88,25324.71,25378.42,24.26839
2023-05-18 10:00:00,25378.43,25411.24,25321.27,25335.01,26.25072
2023-05-18 11:00:00,25334.74,25383.01,25328.9,25380.91,17.3179
2023-05-18 12:00:00,25380.92,25436.84,25246.01,25246.01,60.96721
2023-05-18 13:00:00,25250.41,25339.2,25208.01,25328.58,31.80385
2023-05-18 14:00:00,25324.0,25443.49,25126.38,25312.55,53.19961
2023-05-18 15:00:00,25321.73,25369.99,25146.42,25166.39,49.6458
2023-05-18 16:00:00,25167.08,25219.11,25103.85,25185.1,50.83975
2023-05-18 17:00:00,25184.62,25204.69,24557.0,24658.6,90.21591
2023-05-18 18:00:00,24659.82,24819.13,24588.92,24791.0,58.51695
2023-05-18 19:00:00,24791.0,24986.58,24753.58,24873.0,48.879
2023-05-18 20:00:00,24868.02,24922.26,24839.98,24878.99,20.77226
2023-05-18 21:00:00,24880.0,25189.99,24879.99,25051.64,38.47839
2023-05-18 22:00:00,25052.62,25079.0,24982.19,25027.34,13.60641
2023-05-18 23:00:00,25026.75,25027.03,24955.6,24956.58,6.06753
2023-05-19 00:00:00,24956.57,25059.83,24941.36,25016.0,11.38533
2023-05-19 01:00:00,25017.0,25043.02,24915.59,24965.09,10.9436
2023-05-19 02:00:00,24967.01,25006.0,24923.99,24944.0,11.89318
2023-05-19 03:00:00,24949.01,25011.0,24915.99,24975.71,7.70264
2023-05-19 04:00:00,24978.0,25030.39,24960.34,25029.14,8.92319
2023-05-19 05:00:00,25029.14,25035.67,24979.99,25007.64,12.00808
2023-05-19 06:00:00,25009.35,25044.93,24969.01,24999.54,20.66383
2023-05-19 07:00:00,24999.53,25051.69,24962.1,24971.41,22.26005
2023-05-19 08:00:00,24971.38,25019.59,24954.82,24975.08,25.55162
2023-05-19 09:00:00,24975.08,24998.15,24891.35,24910.14,41.7483
2023-05-19 10:00:00,24909.01,24963.0,24882.88,24911.3,31.53833
2023-05-19 11:00:00,24911.3,24949.55,24888.18,24920.56,33.30931
2023-05-19 12:00:00,24920.57,25035.67,24920.57,24979.5,57.85579
2023-05-19 13:00:00,24979.51,25031.01,24916.08,24938.63,49.39102
2023-05-19 14:00:00,24939.36,24942.55,24858.13,24925.16,57.94969
2023-05-19 15:00:00,24926.37,25167.48,24683.08,24903.32,152.65094
2023-05-19 16:00:00,24901.68,24973.13,24847.0,24858.68,52.74407
2023-05-19 17:00:00,24857.9,24978.0,24847.0,24934.45,28.83699
2023-05-19 18:00:00,24935.08,24976.84,24919.01,24942.69,23.5198
2023-05-19 19:00:00,24942.7,24942.7,24859.01,24903.47,23.47984
2023-05-19 20:00:00,24900.96,24940.05,24874.8,24900.06,16.16625
2023-05-19 21:00:00,24893.56,24966.66,24893.56,24966.66,11.26042
2023-05-19 22:00:00,24966.77,24984.28,24927.82,24937.01,13.364
2023-05-19 23:00:00,24939.49,24965.23,24930.23,24948.21,7.68069
2023-05-20 00:00:00,24948.2,24976.2,24900.0,24916.13,10.23463
2023-05-20 01:00:00,24916.12,24950.32,24914.47,24929.99,6.88971
2023-05-20 02:00:00,24930.83,24937.92,24897.96,24900.54,4.85632
2023-05-20 03:00:00,24903.85,24937.99,24901.59,24930.98,6.25717
2023-05-20 04:00:00,24926.94,24938.83,24912.01,24938.58,5.27339
2023-05-20 05:00:00,24935.09,24935.09,24906.06,24932.0,8.24115
2023-05-20 06:00:00,24931.17,24933.99,24901.49,24913.93,9.36243
2023-05-20 07:00:00,24913.95,24916.22,24899.5,24914.81,7.70882
2023-05-20 08:00:00,24914.82,24977.75,24914.43,24967.92,12.71363
2023-05-20 09:00:00,24968.74,24975.29,24937.01,24943.74,13.52248
2023-05-20 10:00:00,24943.73,24965.76,24934.38,24953.17,13.12815
2023-05-20 11:00:00,24953.16,24963.0,24925.17,24933.93,14.08271
2023-05-20 12:00:00,24933.35,24996.91,24933.33,24954.5,12.54219
2023-05-20 13:00:00,24954.51,24978.0,24936.26,24952.36,10.72024
2023-05-20 14:00:00,24952.36,24986.79,24952.14,24980.97,9.09643
2023-05-20 15:00:00,24980.96,25032.91,24958.9,25007.0,16.9914
2023-05-20 16:00:00,25010.72,25013.2,24973.38,24980.02,11.05945
2023-05-20 17:00:00,24983.03,25185.1,24977.78,25178.72,28.98602
2023-05-20 18:00:00,25185.86,25190.0,25072.42,25075.99,31.26743
2023-05-20 19:00:00,25077.0,25114.47,25023.51,25101.0,19.0756
2023-05-20 20:00:00,25102.97,25123.07,25041.03,25050.0,19.26687
2023-05-20 21:00:00,25049.99,25082.6,25003.04,25068.02,15.95941
2023-05-20 22:00:00,25068.03,25097.99,25043.14,25095.99,9.77215
2023-05-20 23:00:00,25094.27,25150.96,25076.71,25129.45,10.65018
2023-05-21 00:00:00,25129.45,25282.74,25091.0,25252.33,36.97633
2023-05-21 01:00:00,25260.29,25270.32,25173.95,25181.91,19.16725
2023-05-21 02:00:00,25186.01,25206.99,25170.0,25189.99,8.64334
2023-05-21 03:00:00,25188.08,25208.0,25174.87,25190.13,5.84836
2023-05-21 04:00:00,25194.98,25194.98,25141.54,25146.37,12.16743
2023-05-21 05:00:00,25147.78,25155.6,25110.79,25118.26,14.00125
2023-05-21 06:00:00,25118.26,25124.0,25085.99,25103.96,9.22191
2023-05-21 07:00:00,25104.36,25107.14,25072.0,25077.95,10.31039
2023-05-21 08:00:00,25077.64,25092.03,25050.01,25066.38,15.56746
2023-05-21 09:00:00,25066.39,25104.27,25050.01,25098.06,21.54388
2023-05-21 10:00:00,25098.09,25108.26,24925.62,24982.81,35.54737
2023-05-21 11:00:00,24982.8,24982.8,24821.17,24868.07,63.01515
2023-05-21 12:00:00,24868.07,24976.04,24848.95,24964.8,40.74282
2023-05-21 13:00:00,24961.99,24971.08,24924.75,24926.24,14.27435
2023-05-21 14:00:00,24925.68,25002.0,24920.96,24929.01,21.04422
2023-05-21 15:00:00,24929.01,25005.23,24850.0,24930.04,27.98467
2023-05-21 16:00:00,24933.01,24954.76,24891.02,24925.68,24.48071
2023-05-21 17:00:00,24923.0,24964.75,24876.94,24910.47,22.88127
2023-05-21 18:00:00,24911.66,24929.78,24885.15,24904.0,20.22515
